,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
1882408,2020-11-23,SP,,state,1210625,41276,267,False,45919049.0,46289333.0,35.0,2615.34337,3.4099999999999997
1882409,2020-11-22,SP,,state,1209588,41267,266,False,45919049.0,46289333.0,35.0,2613.10311,3.4099999999999997
1882410,2020-11-21,SP,,state,1205435,41256,265,False,45919049.0,46289333.0,35.0,2604.13128,3.42
1882411,2020-11-20,SP,,state,1200348,41179,264,False,45919049.0,46289333.0,35.0,2593.1417100000003,3.4299999999999997
1882412,2020-11-19,SP,,state,1191290,41074,263,False,45919049.0,46289333.0,35.0,2573.57348,3.45
1882413,2020-11-18,SP,,state,1184496,40927,262,False,45919049.0,46289333.0,35.0,2558.89624,3.46
1882414,2020-11-17,SP,,state,1178075,40749,261,False,45919049.0,46289333.0,35.0,2545.02479,3.46
1882415,2020-11-16,SP,,state,1169377,40576,260,False,45919049.0,46289333.0,35.0,2526.23428,3.47
1882416,2020-11-15,SP,,state,1168640,40564,259,False,45919049.0,46289333.0,35.0,2524.64212,3.47
1882417,2020-11-14,SP,,state,1167422,40549,258,False,45919049.0,46289333.0,35.0,2522.01085,3.47
1882418,2020-11-13,SP,,state,1162782,40202,257,False,45919049.0,46289333.0,35.0,2511.98694,3.46
1882419,2020-11-12,SP,,state,1156652,40202,256,False,45919049.0,46289333.0,35.0,2498.74415,3.4799999999999995
1882420,2020-11-11,SP,,state,1150872,39907,255,False,45919049.0,46289333.0,35.0,2486.25747,3.47
1882421,2020-11-10,SP,,state,1147451,39717,254,False,45919049.0,46289333.0,35.0,2478.867,3.46
1882422,2020-11-05,SP,,state,1125936,39717,253,False,45919049.0,46289333.0,35.0,2432.38761,3.53
1882423,2020-11-04,SP,,state,1123299,39549,252,False,45919049.0,46289333.0,35.0,2426.69083,3.52
1882424,2020-11-03,SP,,state,1118544,39364,251,False,45919049.0,46289333.0,35.0,2416.41849,3.52
1882425,2020-11-02,SP,,state,1117795,39346,250,False,45919049.0,46289333.0,35.0,2414.8004,3.52
1882426,2020-11-01,SP,,state,1117147,39331,249,False,45919049.0,46289333.0,35.0,2413.40051,3.52
1882427,2020-10-31,SP,,state,1116127,39311,248,False,45919049.0,46289333.0,35.0,2411.19698,3.52
1882428,2020-10-30,SP,,state,1113788,39255,247,False,45919049.0,46289333.0,35.0,2406.1439800000003,3.52
1882429,2020-10-29,SP,,state,1108860,39119,246,False,45919049.0,46289333.0,35.0,2395.4979,3.53
1882430,2020-10-28,SP,,state,1103582,39007,245,False,45919049.0,46289333.0,35.0,2384.09571,3.53
1882431,2020-10-27,SP,,state,1098207,38885,244,False,45919049.0,46289333.0,35.0,2372.48396,3.54
1882432,2020-10-26,SP,,state,1092843,38753,243,False,45919049.0,46289333.0,35.0,2360.8959800000002,3.55
1882433,2020-10-25,SP,,state,1091980,38747,242,False,45919049.0,46289333.0,35.0,2359.0316199999997,3.55
1882434,2020-10-24,SP,,state,1089255,38726,241,False,45919049.0,46289333.0,35.0,2353.14473,3.56
1882435,2020-10-23,SP,,state,1083641,38608,240,False,45919049.0,46289333.0,35.0,2341.01667,3.56
1882436,2020-10-22,SP,,state,1076939,38482,239,False,45919049.0,46289333.0,35.0,2326.53817,3.5700000000000003
1882437,2020-10-21,SP,,state,1073261,38371,238,False,45919049.0,46289333.0,35.0,2318.59249,3.58
1882438,2020-10-20,SP,,state,1068962,38246,237,False,45919049.0,46289333.0,35.0,2309.30526,3.58
1882439,2020-10-19,SP,,state,1064039,38035,236,False,45919049.0,46289333.0,35.0,2298.66998,3.5700000000000003
1882440,2020-10-18,SP,,state,1063602,38020,235,False,45919049.0,46289333.0,35.0,2297.72591,3.5700000000000003
1882441,2020-10-17,SP,,state,1062634,37992,234,False,45919049.0,46289333.0,35.0,2295.63472,3.58
